site,jday,month,month_name,season_name,species,microhabitat,ind,soil_temp_couple,soil_temp_hour,air_temp,air_hour,rad_air,wind_air,METCAT_TM,METCAT_TX,SENS_TM,SENS_TX,SENS_TM2H,soil_hum_org,soil_hum_min,soil_hum_volts,phenology,cycle_phase,stem_length,resp_height,resp_leaves
CJ,70,3,mar,spring,Alliaria petiolata,SO,CJ_SO_3,9.6,14,NA,NA,NA,NA,12.5,21.4,9.95833333333333,18.5,18.5,38.2666666666667,34.2666666666667,476.666666666667,veg,rep,7,NA,NA
CJ,70,3,mar,spring,Alliaria petiolata,SO,CJ_SO_4,10.4,14,NA,NA,NA,NA,12.5,21.4,9.95833333333333,18.5,18.5,27.7666666666667,22.6,274.333333333333,veg,rep,2,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,SO,CJ_SO_5,8.6,14,18.2,NA,NA,NA,9.3,18.1,7.79166666666667,15.5,14.75,43.5,36.3333333333333,514.666666666667,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,SO,CJ_SO_6,8.4,14,19,NA,NA,NA,9.3,18.1,7.79166666666667,15.5,14.75,51.2,43.2,622,rep,rep,24,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,SO,CJ_SO_7,9.4,14,18,NA,NA,NA,9.3,18.1,7.79166666666667,15.5,14.75,34.7,26.5333333333333,352.666666666667,rep,rep,21,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,SO,CJ_SO_8,8.3,14,15.6,NA,NA,NA,9.3,18.1,7.79166666666667,15.5,14.75,23,17.6666666666667,220.666666666667,rep,rep,21,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,SO,CJ_SO_9,9.7,12,22,NA,NA,NA,13.7,23.5,12.6458333333333,41.5,24.5,31.6,25.4,330.333333333333,rep,rep,39.5,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,SO,CJ_SO_10,9.4,12,23.5,NA,NA,NA,13.7,23.5,12.6458333333333,41.5,24.5,36.1666666666667,29.5666666666667,398.333333333333,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,SO,CJ_SO_11,9.9,12,20.9,NA,NA,NA,13.7,23.5,12.6458333333333,41.5,24.5,22.8,17.3,212,rep,rep,47.5,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,SO,CJ_SO_12,10.5,12,21.9,NA,NA,NA,13.7,23.5,12.6458333333333,41.5,24.5,18.6666666666667,13.3333333333333,169.333333333333,rep,rep,48.5,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,SO,CJ_SO_13,9,13,21.1,NA,NA,NA,13.9,22.9,12.7708333333333,32.5,30,34.1666666666667,27.8,370,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,SO,CJ_SO_14,9.8,13,22.5,NA,NA,NA,13.9,22.9,12.7708333333333,32.5,30,33.3666666666667,27.1,358,rep,rep,57,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,SO,CJ_SO_15,8.8,13,22.3,NA,NA,NA,13.9,22.9,12.7708333333333,32.5,30,31.5666666666667,25.4,337.666666666667,rep,rep,105,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,SO,CJ_SO_16,9.6,13,20.3,NA,NA,NA,13.9,22.9,12.7708333333333,32.5,30,28.4333333333333,22.4666666666667,286.666666666667,rep,rep,61,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,SO,CJ_SO_17,11.2,12,17.7,NA,NA,NA,14.4,21.4,12.5416666666667,20,17.25,43.5333333333333,36.2333333333333,510.666666666667,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,SO,CJ_SO_18,11.1,12,20.9,NA,NA,NA,14.4,21.4,12.5416666666667,20,17.25,39.5666666666667,32.7333333333333,443,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,SO,CJ_SO_19,10.8,12,15.1,NA,NA,NA,14.4,21.4,12.5416666666667,20,17.25,45.5,38.2666666666667,542.666666666667,rep,rep,73.5,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,SO,CJ_SO_20,11.5,12,16.2,NA,NA,NA,14.4,21.4,12.5416666666667,20,17.25,28.1333333333333,21.8,275.333333333333,rep,rep,96,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,SO,CJ_SO_21,13.5,13,25.1,NA,NA,NA,16.5,24.8,15.2083333333333,28,26.25,29.5,23.4666666666667,309,NA,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,SO,CJ_SO_22,13.4,13,24.5,NA,NA,NA,16.5,24.8,15.2083333333333,28,26.25,32.3333333333333,26,342.666666666667,NA,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,SO,CJ_SO_23,15.1,13,22.8,NA,NA,NA,16.5,24.8,15.2083333333333,28,26.25,20.2666666666667,15.0666666666667,184,rep,rep,65,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,SO,CJ_SO_24,13,13,24.2,NA,NA,NA,16.5,24.8,15.2083333333333,28,26.25,34.0666666666667,27.7,368,rep,rep,99,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,SO,CJ_SO_27,18.7,16,29.5,NA,NA,NA,24.4,32.6,23.7291666666667,45.5,27.25,25.1333333333333,19.4333333333333,241,sen,rep,82,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,SO,CJ_SO_28,17.9,16,29.3,NA,NA,NA,24.4,32.6,23.7291666666667,45.5,27.25,26.2,20.4666666666667,256,sen,rep,57,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,SO,CJ_SO_31,NA,NA,NA,NA,NA,NA,25.8,33.8,24.1041666666667,36,29.75,20.0333333333333,14.8666666666667,183.333333333333,rep,rep,40,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,SO,CJ_SO_32,NA,NA,NA,NA,NA,NA,25.8,33.8,24.1041666666667,36,29.75,20.7,15.5,191.333333333333,sen,rep,106,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,SO,CJ_SO_35,18.9,16,NA,NA,NA,NA,23.6,30.9,23.5,31,26.5,15.5666666666667,10.633333333333301,137,sen,rep,82,NA,NA
CJ,187,7,jul,summer,Alliaria petiolata,SO,CJ_SO_36,18.5,13,32.3,NA,NA,NA,23.9,34.7,23.1875,40.5,38.5,17.4666666666667,12.5333333333333,156.666666666667,sum_ros,ros,0.5,NA,NA
CJ,187,7,jul,summer,Alliaria petiolata,SO,CJ_SO_37,18.8,13,32.1,NA,NA,NA,23.9,34.7,23.1875,40.5,38.5,19.1333333333333,14.7333333333333,182.666666666667,sum_ros,ros,0.5,NA,NA
CJ,206,7,jul,summer,Alliaria petiolata,SO,CJ_SO_39,NA,NA,NA,NA,NA,NA,20.1,26.5,20,27,26,29.7333333333333,23.6,304.666666666667,sum_ros,ros,0.5,NA,NA
CJ,206,7,jul,summer,Alliaria petiolata,SO,CJ_SO_40,NA,NA,NA,NA,NA,NA,20.1,26.5,20,27,26,32,25.8,336.333333333333,sum_ros,ros,0.5,NA,NA
CJ,206,7,jul,summer,Alliaria petiolata,SO,CJ_SO_41,NA,NA,NA,NA,NA,NA,20.1,26.5,20,27,26,15.4666666666667,10.7,135.333333333333,sum_ros,ros,0.5,NA,NA
CJ,206,7,jul,summer,Alliaria petiolata,SO,CJ_SO_42,NA,NA,NA,NA,NA,NA,20.1,26.5,20,27,26,32.2,26,343.333333333333,sum_ros,ros,0.5,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_43,20.4,13,35,NA,NA,NA,21.5,29.6,19.6041666666667,29.5,28.5,22.9333333333333,17.4,215.666666666667,NA,NA,NA,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_44,20.8,13,31.7,NA,NA,NA,21.5,29.6,19.6041666666667,29.5,28.5,29.5666666666667,23.5,300,NA,NA,NA,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_45,17.9,13,22.9,NA,NA,NA,21.5,29.6,19.6041666666667,29.5,28.5,28.9333333333333,22.9333333333333,292,sum_ros,ros,1.8,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_46,18.4,13,28.2,NA,NA,NA,21.5,29.6,19.6041666666667,29.5,28.5,28.7666666666667,22.8333333333333,290.666666666667,sum_ros,ros,1.2,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_47,21.4,12,31.4,NA,NA,NA,25,33.4,24.1875,34.5,33.25,8.23333333333333,3.96666666666667,75.6666666666667,sum_ros,ros,0.5,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_48,21.7,12,30.8,NA,NA,NA,25,33.4,24.1875,34.5,33.25,11.2,7,100.333333333333,NA,NA,NA,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_49,20.4,12,33,NA,NA,NA,25,33.4,24.1875,34.5,33.25,13.3666666666667,8.66666666666667,117,sum_ros,ros,0.5,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_50,21.9,12,36,NA,NA,NA,25,33.4,24.1875,34.5,33.25,11.0666666666667,6.4,66,sum_ros,ros,0.3,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_51,16.9,11,22.2,NA,NA,NA,17.5,24.4,15.9583333333333,22,21,23.9333333333333,18.3333333333333,227.333333333333,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_52,17.2,11,20.5,NA,NA,NA,17.5,24.4,15.9583333333333,22,21,29.1333333333333,23.2,298.333333333333,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_53,17.1,11,22.2,NA,NA,NA,17.5,24.4,15.9583333333333,22,21,30.8666666666667,24.7,321,aut_ros,ros,0.5,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_54,17.3,11,22.2,NA,NA,NA,17.5,24.4,15.9583333333333,22,21,NA,NA,NA,aut_ros,ros,0,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_55,15.4,12,18.5,NA,NA,NA,19,27.7,15.4166666666667,20,19.75,30.4,24.4,316.666666666667,aut_ros,ros,0.5,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_56,15.4,12,22.8,NA,NA,NA,19,27.7,15.4166666666667,20,19.75,40.9333333333333,34,474,aut_ros,ros,0.5,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_57,15.7,12,17.5,NA,NA,NA,19,27.7,15.4166666666667,20,19.75,50,39.2,554.333333333333,aut_ros,ros,2,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_58,15.8,12,19.7,NA,NA,NA,19,27.7,15.4166666666667,20,19.75,35.5666666666667,29.0666666666667,390.666666666667,aut_ros,ros,1,NA,NA
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_1,10.2,15,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,39.1333333333333,32.4,445.333333333333,NA,NA,NA,NA,NA
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_2,10.6,15,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,37.6,32.2666666666667,445.333333333333,NA,NA,NA,NA,NA
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_3,10.4,15,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,26.1333333333333,20.5333333333333,262,veg,rep,9,NA,NA
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_4,11.2,15,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,36.3,29.7666666666667,402.333333333333,veg,rep,7.5,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_5,9.5,13,15.5,NA,NA,NA,9.3,18.1,9.89583333333333,23.5,23,45.6333333333333,38.2666666666667,546.666666666667,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_6,9.9,13,18.3,NA,NA,NA,9.3,18.1,9.89583333333333,23.5,23,46.7666666666667,39.5,564.333333333333,rep,rep,25.5,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_7,9.6,13,20.4,NA,NA,NA,9.3,18.1,9.89583333333333,23.5,23,50.4,42.4333333333333,609.333333333333,veg,rep,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_8,9,13,19.5,NA,NA,NA,9.3,18.1,9.89583333333333,23.5,23,47.2,40,574.666666666667,rep,rep,25,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_9,23.5,15,24.9,NA,NA,NA,13.7,23.5,13.0625,24.5,23.75,34.7333333333333,28.2666666666667,346.666666666667,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_10,27.5,15,25.5,NA,NA,NA,13.7,23.5,13.0625,24.5,23.75,32.5666666666667,26.2666666666667,344.333333333333,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_11,20,15,27.4,NA,NA,NA,13.7,23.5,13.0625,24.5,23.75,47.8666666666667,40.2666666666667,576.333333333333,rep,rep,34,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_12,NA,NA,23.7,NA,NA,NA,13.7,23.5,13.0625,24.5,23.75,38.5,31.8,435.333333333333,rep,rep,53,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_13,11.4,16,22.8,NA,NA,NA,13.9,22.9,12.875,23.5,19.5,32.3333333333333,26.1333333333333,344.666666666667,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_14,11.6,16,24.1,NA,NA,NA,13.9,22.9,12.875,23.5,19.5,33.7666666666667,27.4,364,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_15,11.4,16,21.9,NA,NA,NA,13.9,22.9,12.875,23.5,19.5,23,17.2,219.666666666667,rep,rep,91,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_16,11.1,16,22,NA,NA,NA,13.9,22.9,12.875,23.5,19.5,26.7666666666667,21.0666666666667,263,rep,rep,39,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_17,12.1,15,18.3,NA,NA,NA,14.4,21.4,12.5208333333333,20,18.75,32.5666666666667,26.4,354.666666666667,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_18,12.1,15,19.3,NA,NA,NA,14.4,21.4,12.5208333333333,20,18.75,37.4,30.8333333333333,421.333333333333,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_19,11.8,15,20.6,NA,NA,NA,14.4,21.4,12.5208333333333,20,18.75,28.5,22.7333333333333,297.333333333333,rep,rep,52,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_20,12,15,18.5,NA,NA,NA,14.4,21.4,12.5208333333333,20,18.75,37.6666666666667,31.0666666666667,424.666666666667,rep,rep,55,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_21,13.4,16,22.3,NA,NA,NA,16.5,24.8,14.75,24,21.5,12.2666666666667,10.8,137.666666666667,NA,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_22,14.3,16,NA,NA,NA,NA,16.5,24.8,14.75,24,21.5,22.4666666666667,17,210.666666666667,NA,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_23,13.7,16,23.2,NA,NA,NA,16.5,24.8,14.75,24,21.5,23.6333333333333,18.0666666666667,222,rep,rep,63,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_24,13.7,16,23,NA,NA,NA,16.5,24.8,14.75,24,21.5,23.8666666666667,18.2333333333333,225.666666666667,rep,rep,61,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,O,CJ_O_25,18.1,16,NA,NA,NA,NA,24.4,32.6,22.1875,32,31,NA,NA,NA,sen,rep,50,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,O,CJ_O_26,18.8,16,NA,NA,NA,NA,24.4,32.6,22.1875,32,31,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,O,CJ_O_27,18.1,16,29,NA,NA,NA,24.4,32.6,22.1875,32,31,9.96666666666667,5.53333333333333,89,NA,NA,NA,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_30,NA,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,12.8333333333333,8.13333333333333,112.333333333333,NA,NA,NA,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_31,NA,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,15.4333333333333,8.73333333333333,119,NA,NA,NA,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_32,NA,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,11.133333333333301,9.73333333333333,113.333333333333,NA,NA,NA,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_33,NA,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,7.1,2.96666666666667,67.6666666666667,NA,NA,NA,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_34,NA,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,4.53333333333333,0.933333333333333,50,sen,rep,74,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_35,NA,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,14.3666666666667,9.3,88.3333333333333,sen,rep,36.5,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_36,NA,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,NA,NA,NA,sen,rep,70,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,O,CJ_O_40,19.1,11,NA,NA,NA,NA,23.6,30.9,22.5208333333333,29.5,23.25,14.3666666666667,9.6,126.333333333333,NA,NA,NA,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,O,CJ_O_41,18.2,11,NA,NA,NA,NA,23.6,30.9,22.5208333333333,29.5,23.25,7.33333333333333,3.23333333333333,70.6666666666667,NA,NA,NA,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,O,CJ_O_42,18.9,11,NA,NA,NA,NA,23.6,30.9,22.5208333333333,29.5,23.25,13.1,8.5,116,sum_ros,ros,1.5,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,O,CJ_O_43,18.4,11,NA,NA,NA,NA,23.6,30.9,22.5208333333333,29.5,23.25,11.4666666666667,6.9,101.333333333333,sum_ros,ros,2,NA,NA
CJ,187,7,jul,summer,Alliaria petiolata,O,CJ_O_44,17.4,12,26.8,NA,NA,NA,23.9,34.7,21.7708333333333,31,31,18.4,13.6666666666667,160.333333333333,NA,NA,NA,NA,NA
CJ,187,7,jul,summer,Alliaria petiolata,O,CJ_O_45,16.7,12,24.4,NA,NA,NA,23.9,34.7,21.7708333333333,31,31,6.26666666666667,2.2,62,NA,NA,NA,NA,NA
CJ,187,7,jul,summer,Alliaria petiolata,O,CJ_O_46,17.2,12,27,NA,NA,NA,23.9,34.7,21.7708333333333,31,31,7.46666666666667,3.66666666666667,73,sum_ros,ros,0.5,NA,NA
CJ,187,7,jul,summer,Alliaria petiolata,O,CJ_O_47,16.5,12,27.4,NA,NA,NA,23.9,34.7,21.7708333333333,31,31,9.13333333333333,4.83333333333333,86,sum_ros,ros,0.5,NA,NA
CJ,187,7,jul,summer,Alliaria petiolata,O,CJ_O_48,16.5,12,27.4,NA,NA,NA,23.9,34.7,21.7708333333333,31,31,NA,NA,NA,sen,rep,NA,NA,NA
CJ,206,7,jul,summer,Alliaria petiolata,O,CJ_O_49,NA,NA,NA,NA,NA,NA,20.1,26.5,18.6041666666667,23,21.25,28.8,23.9333333333333,298.333333333333,NA,NA,NA,NA,NA
CJ,206,7,jul,summer,Alliaria petiolata,O,CJ_O_50,NA,NA,NA,NA,NA,NA,20.1,26.5,18.6041666666667,23,21.25,13.1666666666667,8.53333333333333,114.666666666667,sum_ros,ros,0.5,NA,NA
CJ,206,7,jul,summer,Alliaria petiolata,O,CJ_O_51,NA,NA,NA,NA,NA,NA,20.1,26.5,18.6041666666667,23,21.25,16.7333333333333,11.7,149.666666666667,sum_ros,ros,0.5,NA,NA
CJ,206,7,jul,summer,Alliaria petiolata,O,CJ_O_52,NA,NA,NA,NA,NA,NA,20.1,26.5,18.6041666666667,23,21.25,13.9333333333333,9.66666666666667,133.333333333333,sum_ros,ros,0.5,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,O,CJ_O_53,18.8,14,30.2,NA,NA,NA,21.5,29.6,19.875,29,27.75,14.9333333333333,10.1666666666667,130,NA,NA,NA,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,O,CJ_O_54,18.6,14,29.8,NA,NA,NA,21.5,29.6,19.875,29,27.75,8.46666666666667,4.2,77.3333333333333,NA,NA,NA,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,O,CJ_O_55,18,14,32.9,NA,NA,NA,21.5,29.6,19.875,29,27.75,11.9666666666667,7.46666666666667,106,sum_ros,ros,0.8,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,O,CJ_O_56,18.1,14,31.7,NA,NA,NA,21.5,29.6,19.875,29,27.75,17.6666666666667,12.633333333333301,164,sum_ros,ros,1.5,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,O,CJ_O_57,21,15,32.7,NA,NA,NA,25,33.4,24.4166666666667,33.5,31,10.4333333333333,6.03333333333333,93.3333333333333,NA,NA,NA,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,O,CJ_O_58,19.4,15,32.7,NA,NA,NA,25,33.4,24.4166666666667,33.5,31,6.73333333333333,2.63333333333333,66.6666666666667,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,O,CJ_O_63,16.3,10,20.2,NA,NA,NA,17.5,24.4,16.0416666666667,23,21.25,17.6,12.6,156.333333333333,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,O,CJ_O_64,16.8,10,20.5,NA,NA,NA,17.5,24.4,16.0416666666667,23,21.25,14.6666666666667,9.86666666666667,140,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,O,CJ_O_65,16.6,10,20.8,NA,NA,NA,17.5,24.4,16.0416666666667,23,21.25,17.2,12.2666666666667,152.666666666667,aut_ros,ros,0,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,O,CJ_O_66,16.7,10,21.2,NA,NA,NA,17.5,24.4,16.0416666666667,23,21.25,14.0333333333333,9.3,123,aut_ros,ros,0.5,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,O,CJ_O_67,17.2,15,25.3,NA,NA,NA,19,27.7,17.2916666666667,29,27.75,19.6333333333333,14.5333333333333,176.666666666667,aut_ros,ros,0.5,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,O,CJ_O_68,16.8,15,28.7,NA,NA,NA,19,27.7,17.2916666666667,29,27.75,11.5333333333333,7.03333333333333,102,aut_ros,ros,0.5,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,O,CJ_O_69,16.6,15,26.7,NA,NA,NA,19,27.7,17.2916666666667,29,27.75,13.8666666666667,9.2,123,aut_ros,ros,0.5,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,O,CJ_O_70,16.8,15,29.6,NA,NA,NA,19,27.7,17.2916666666667,29,27.75,16.7,11.7333333333333,146.333333333333,aut_ros,ros,0.5,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,O,CJ_O_71,16.6,15,29.6,NA,NA,NA,19,27.7,17.2916666666667,29,27.75,16.7,11.7333333333333,146.333333333333,aut_ros,ros,0.5,NA,NA
AE,61,3,mar,spring,Lepidium draba,SC,AE_SC_1,11.1,16,NA,NA,NA,NA,9,18.1,NA,NA,NA,57.6,49.3666666666667,720,NA,NA,NA,NA,NA
AE,61,3,mar,spring,Lepidium draba,SC,AE_SC_2,11.4,16,NA,NA,NA,NA,9,18.1,NA,NA,NA,42.8333333333333,36.1333333333333,492.666666666667,NA,NA,NA,NA,NA
AE,61,3,mar,spring,Lepidium draba,SC,AE_SC_3,11.2,16,NA,NA,NA,NA,9,18.1,NA,NA,NA,57.6333333333333,49.3,719.333333333333,veg,rep,2.5,NA,NA
AE,61,3,mar,spring,Lepidium draba,SC,AE_SC_4,11.1,16,NA,NA,NA,NA,9,18.1,NA,NA,NA,40.1333333333333,33.2,460,veg,rep,1.5,NA,NA
AE,76,3,mar,spring,Lepidium draba,SC,AE_SC_5,12.3,15,18,15.6166666666667,NA,NA,10.2,17.9,12.5833333333333,27,23.75,54.3666666666667,49,672,NA,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SC,AE_SC_6,12.6,15,17.5,15.6166666666667,NA,NA,10.2,17.9,12.5833333333333,27,23.75,41.5333333333333,38.8,514.666666666667,NA,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SC,AE_SC_7,12.5,15,20,15.5,NA,NA,10.2,17.9,12.5833333333333,27,23.75,35.4,28.5333333333333,672,veg,rep,12,NA,NA
AE,76,3,mar,spring,Lepidium draba,SC,AE_SC_8,12.6,15,18.2,15.5,NA,NA,10.2,17.9,12.5833333333333,27,23.75,47.6,39.7333333333333,566.666666666667,veg,rep,21.5,NA,NA
AE,96,4,apr,spring,Lepidium draba,SC,AE_SC_9,13.9,13,21.3,13.3666666666667,NR,NW,17.4,23.4,16.8541666666667,25,24.5,42.8333333333333,35.9,504.666666666667,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SC,AE_SC_10,13.8,13,22.2,14,NR,NW,17.4,23.4,16.8541666666667,25,24.5,32.2666666666667,26.1,340.333333333333,veg,rep,59,NA,NA
AE,96,4,apr,spring,Lepidium draba,SC,AE_SC_11,13.8,13,21.9,13.6666666666667,R,NW,17.4,23.4,16.8541666666667,25,24.5,28.5333333333333,22.6,286.333333333333,veg,rep,51,NA,NA
AE,96,4,apr,spring,Lepidium draba,SC,AE_SC_12,13.9,13,22,13.6833333333333,R,W,17.4,23.4,16.8541666666667,25,24.5,23,17.6,216,veg,rep,50,NA,NA
AE,111,4,apr,spring,Lepidium draba,SC,AE_SC_13,13.1,15,17.6,15.8666666666667,NR,NW,9.6,18.1,10.375,18.5,17,22.4666666666667,17.1333333333333,215.333333333333,NA,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SC,AE_SC_14,12.5,15,16.9,16.0666666666667,NR,NW,9.6,18.1,10.375,18.5,17,15.5333333333333,10.633333333333301,137.666666666667,NA,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SC,AE_SC_15,13.4,15,17.4,16.3833333333333,NR,NW,9.6,18.1,10.375,18.5,17,16.5,12.133333333333301,152,veg,rep,80,NA,NA
AE,111,4,apr,spring,Lepidium draba,SC,AE_SC_16,13,15,17.2,16.5333333333333,NR,NW,9.6,18.1,10.375,18.5,17,18.7,13.6666666666667,168.333333333333,veg,rep,84.5,NA,NA
AE,135,5,may,spring,Lepidium draba,SC,AE_SC_17,15.9,14,24.3,14.6166666666667,NR,NW,19.1,26,18.8125,25,23.75,19.7666666666667,14.5,180,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SC,AE_SC_18,16,14,24.4,14.5333333333333,NR,NW,19.1,26,18.8125,25,23.75,21,15.7,192.666666666667,NA,NA,NA,NA,NA
